时间,1-1路电阻,1-2路电阻,1-3路电阻,1-4路电阻,1-5路电阻,1-6路电阻,1-7路电阻,1-8路电阻,
2025-07-07 21:44:45 439,3161.571,85.313,191.685,5321.615,-,-,-,-,
2025-07-07 21:44:45 518,3161.571,85.313,191.685,5321.615,-,-,-,-,
2025-07-07 21:44:45 595,3161.571,85.313,191.685,5321.615,-,-,-,-,
2025-07-07 21:44:45 674,3161.571,85.313,191.685,5321.615,-,-,-,-,
2025-07-07 21:44:45 752,3161.571,85.313,191.685,5321.615,-,-,-,-,
2025-07-07 21:44:45 844,3161.571,85.313,191.685,5321.615,-,-,-,-,
2025-07-07 21:44:45 922,3161.571,85.313,191.685,5321.615,-,-,-,-,
2025-07-07 21:44:46 001,3161.571,85.313,191.685,5321.615,-,-,-,-,
2025-07-07 21:44:46 079,3161.571,85.313,191.685,5321.615,-,-,-,-,
2025-07-07 21:44:46 158,4056.581,85.313,191.685,5321.615,-,-,-,-,
2025-07-07 21:44:46 238,4056.581,128.272,191.685,5321.615,-,-,-,-,
2025-07-07 21:44:46 332,4056.581,128.272,269.480,5321.615,-,-,-,-,
2025-07-07 21:44:46 425,4056.581,128.272,269.480,5321.615,-,-,-,-,
2025-07-07 21:44:46 501,4056.581,128.272,269.480,5321.615,-,-,-,-,
2025-07-07 21:44:46 580,4056.581,128.272,269.480,29829.162,-,-,-,-,
2025-07-07 21:44:46 658,4056.581,128.272,269.480,29829.162,-,-,-,-,
2025-07-07 21:44:46 740,4056.581,128.272,269.480,29829.162,-,-,-,-,
2025-07-07 21:44:46 831,4056.581,128.272,269.480,29829.162,-,-,-,-,
2025-07-07 21:44:46 909,4056.581,128.272,269.480,29829.162,-,-,-,-,
2025-07-07 21:44:46 990,4056.581,128.272,269.480,29829.162,-,-,-,-,
2025-07-07 21:44:47 068,4056.581,128.272,269.480,29829.162,-,-,-,-,
2025-07-07 21:44:47 146,4056.581,128.272,269.480,29829.162,-,-,-,-,
2025-07-07 21:44:47 226,4056.581,128.272,269.480,29829.162,-,-,-,-,
2025-07-07 21:44:47 319,4056.581,128.272,269.480,29829.162,-,-,-,-,
2025-07-07 21:44:47 396,4056.581,128.272,269.480,29829.162,-,-,-,-,
2025-07-07 21:44:47 474,5836.455,128.272,269.480,29829.162,-,-,-,-,
2025-07-07 21:44:47 553,5836.455,128.272,269.480,29829.162,-,-,-,-,
2025-07-07 21:44:47 631,5836.455,145.262,269.480,29829.162,-,-,-,-,
2025-07-07 21:44:47 710,5836.455,145.262,253.244,29829.162,-,-,-,-,
2025-07-07 21:44:47 790,5836.455,145.262,253.244,29829.162,-,-,-,-,
2025-07-07 21:44:47 869,5836.455,145.262,253.244,10653.907,-,-,-,-,
2025-07-07 21:44:47 963,5836.455,145.262,253.244,10653.907,-,-,-,-,
2025-07-07 21:44:48 054,5836.455,145.262,253.244,10653.907,-,-,-,-,
2025-07-07 21:44:48 132,5836.455,145.262,253.244,10653.907,-,-,-,-,
2025-07-07 21:44:48 210,5836.455,145.262,253.244,10653.907,-,-,-,-,
2025-07-07 21:44:48 289,5836.455,145.262,253.244,10653.907,-,-,-,-,
2025-07-07 21:44:48 382,5836.455,145.262,253.244,10653.907,-,-,-,-,
2025-07-07 21:44:48 459,5836.455,145.262,253.244,10653.907,-,-,-,-,
2025-07-07 21:44:48 537,5836.455,145.262,253.244,10653.907,-,-,-,-,
2025-07-07 21:44:48 615,5836.455,145.262,253.244,10653.907,-,-,-,-,
2025-07-07 21:44:48 696,5836.455,145.262,253.244,10653.907,-,-,-,-,
