step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,policy_dt_s,policy_loop_hz_inst,policy_deadline_overrun_s,policy_deadline_overrun,servo_dt_s,servo_loop_hz_inst,servo_target_age_s,servo_interpolation_phase,servo_command_sequence,servo_policy_step,servo_commanded_world_x,servo_commanded_world_y,servo_commanded_world_z,servo_target_world_x,servo_target_world_y,servo_target_world_z,servo_segment_start_world_x,servo_segment_start_world_y,servo_segment_start_world_z,servo_segment_end_world_x,servo_segment_end_world_y,servo_segment_end_world_z,servo_segment_start_perf,servo_segment_end_perf,servo_segment_elapsed_s,servo_segment_duration_s,servo_pending_segment_count,servo_command_step_limited,servo_command_step_limited_count,servo_publish_rejected_count,servo_tracking_error_cm,servo_target_error_cm,servo_deadline_overrun_s,servo_deadline_overrun_count,servo_watchdog_stopped,servo_stop_reason,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,planned_anchor_x_cm,planned_anchor_y_cm,planned_target_x_cm,planned_target_y_cm,planned_delta_dx_cm,planned_delta_dy_cm,planned_delta_norm_cm,actual_robot_move_dx_cm,actual_robot_move_dy_cm,actual_robot_move_norm_cm,actual_to_planned_step_projection,planned_endpoint_actual_lag_cm,servo_lag_warning_cm,servo_lag_hard_limit_cm,servo_publish_accepted,servo_publish_reject_reason,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
94,1787723259.0044708,4.7000037003308535,0.05000100005418062,19.99959998632846,0.05000100005418062,19.99959998632846,3.7178397178649902e-06,False,0.008032799698412418,124.48959734395436,0.04660560004413128,0.9321120043550134,94,93,-0.39139482861584046,-0.6376947076849405,0.113,-0.3942311792277918,-0.634608935207374,0.113,-0.37959876762385886,-0.6505280859701835,0.113,-0.3942311792277918,-0.634608935207374,0.113,7264464.065157,7264464.115157,0.04660560004413128,0.049999999813735485,1,True,579,8,0.4228606583635508,0.7256494099275144,3.27996984124182e-05,1,False,,True,72,0.028556600213050842,0.03097559977322817,32.283474971299434,False,False,False,,8.041280746459961,8.541915893554688,6.023429870605469,8.952593803405762,,,2.059217929840088,False,0.202364325,0.803824171214,3,-1.0,0.4091252386569977,1.0804551839828491,-0.20236432552337646,0.08279235661029816,0.2186455875635147,-0.20236432552337646,-0.05406718701124191,0.20946259796619415,-0.2023642510175705,-0.06062769517302513,0.21125105023384094,-0.2023642510175705,-0.06062769517302513,0.21125105023384094,-0.20236444473266602,-0.06062793731689453,0.21125130355358124,False,False,1.1211996898055077,1.5713004395365715,-0.7149661183357239,-0.22241657972335815,0.7487627267837524,-0.7589413523674011,-0.12071463465690613,561.804931640625,914.0568237304688,561.804931640625,914.0568237304688,5.915356636047363,8.855365753173828,5.486376762390137,8.721916198730469,-0.42897987365722656,-0.13344955444335938,0.4492577314376831,-0.02519369125366211,-0.00115203857421875,0.02522001788020134,0.054353706538677216,0.14537234604358673,1.5,3.0,True,,False,False,-0.39272716913101025,-0.6417077524326558,0.11296186545348676,False,,False,safety_servo_tracking_lag
95,1787723259.0578434,4.753903299570084,0.053899599239230156,18.553013642301117,0.053899599239230156,18.553013642301117,0.003903317265212536,True,0.008025900460779667,124.59661129448597,4.990026354789734e-05,0.0009980052746758061,96,95,-0.40192615607200466,-0.6232068938302997,0.113,-0.41542589826939835,-0.597141626667509,0.113,-0.4060280359753497,-0.6172455742316706,0.113,-0.41542589826939835,-0.597141626667509,0.113,7264464.1677815,7264464.2177815,4.990026354789734e-05,0.049999999813735485,1,True,586,8,1.8412584901695883,4.774675919403019,2.5900460779666734e-05,1,False,,True,73,0.0016086995601654053,0.03398209996521473,29.42725732146145,False,False,False,,7.838916301727295,8.481287956237793,5.994084358215332,8.905814170837402,,,1.8930470943450928,False,0.202364325,0.803824171214,3,-1.0,0.9023153185844421,1.3469123840332031,-0.20236432552337646,0.18259643018245697,0.2725670039653778,-0.20236432552337646,0.13752438127994537,0.2446717768907547,-0.20236435532569885,0.0986516922712326,0.22512994706630707,-0.20236435532569885,0.0986516922712326,0.22512994706630707,-0.20236444473266602,0.09865188598632812,0.225130096077919,False,False,1.102600246667862,1.604500226676464,-0.7104493379592896,-0.3355996906757355,0.7857260704040527,-0.7149661183357239,-0.22241657972335815,518.1549682617188,892.9542846679688,518.1549682617188,892.9542846679688,5.486376762390137,8.721916198730469,5.060107231140137,8.520556449890137,-0.42626953125,-0.20135974884033203,0.4714355170726776,-0.02934551239013672,-0.046779632568359375,0.05522221699357033,0.09330189228057861,0.5399865508079529,1.5,3.0,True,,False,False,-0.3925209994935656,-0.6390355088926968,0.11285419978168637,False,,False,safety_servo_tracking_lag
96,1787723259.1056576,4.800242999568582,0.04633969999849796,21.57976853610217,0.04633969999849796,21.57976853610217,0.00024301744997501373,False,0.008197500370442867,121.98840558832147,0.0012740995734930038,0.9655300004986301,96,95,-0.4092070381955901,-0.6096898448471008,0.113,-0.41542589826939835,-0.597141626667509,0.113,-0.4060280359753497,-0.6172455742316706,0.113,-0.41542589826939835,-0.597141626667509,0.113,7264464.1677815,7264464.2177815,0.04827649984508753,0.049999999813735485,2,True,592,8,2.7269540612281924,4.126125789418436,0.0001975003704428671,1,False,,False,,,,,False,False,False,,7.636551856994629,8.579939842224121,5.864871978759766,8.856480598449707,,,1.7931325435638428,False,0.202364325,0.803824171214,3,-1.0,0.888343870639801,1.3375929594039917,-0.20236432552337646,0.1797691136598587,0.27068108320236206,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20236435532569885,0.1820184588432312,0.2721801996231079,-0.20236435532569885,0.1820184588432312,0.2721801996231079,-0.20236444473266602,0.18201828002929688,0.27218011021614075,False,False,1.9231000915169716,2.2712992504239082,-0.7444463968276978,-0.3967403173446655,0.843565821647644,-0.7104493379592896,-0.3355996906757355,472.41619873046875,868.00732421875,472.41619873046875,868.00732421875,5.060107231140137,8.520556449890137,4.613439559936523,8.282512664794922,-0.4466676712036133,-0.23804378509521484,0.5061391592025757,-0.1292123794555664,-0.04933357238769531,0.13830994069576263,0.2925204336643219,0.872061550617218,1.5,3.0,True,,False,False,-0.395824125135627,-0.6334493388952411,0.11289079463958467,False,,False,safety_servo_tracking_lag
97,1787723259.1564276,4.850003000348806,0.0497600007802248,20.09646270740035,0.0497600007802248,20.09646270740035,3.018416464328766e-06,False,0.008009400218725204,124.85329396601965,0.04931499995291233,0.9263480116663426,97,96,-0.4158224836633403,-0.5958277261587123,0.113,-0.4253620988066301,-0.5754561037958142,0.113,-0.41542589826939835,-0.597141626667509,0.113,-0.4253620988066301,-0.5754561037958142,0.113,7264464.2177815,7264464.2677815,0.04631740041077137,0.049999999813735485,1,True,598,8,3.0050139924615626,5.253326033790989,9.400218725204301e-06,1,False,,True,74,0.03612310066819191,0.0808482002466917,12.368859132902218,False,False,False,,7.434187412261963,8.761958122253418,5.617722511291504,8.75489330291748,,,1.8164786100387573,False,0.202364325,0.803824171214,3,-1.0,1.0,1.4142135381698608,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20236432552337646,0.08279235661029816,0.2186455875635147,-0.20236435532569885,0.10225808620452881,0.22673344612121582,-0.20236435532569885,0.10225808620452881,0.22673344612121582,-0.20236444473266602,0.10225772857666016,0.22673334181308746,False,False,2.281099557876587,1.7002001404762268,-0.7427812218666077,-0.44853532314300537,0.8677026629447937,-0.7444463968276978,-0.3967403173446655,426.7797546386719,839.8034057617188,426.7797546386719,839.8034057617188,4.613439559936523,8.282512664794922,4.167770862579346,8.013391494750977,-0.44566869735717773,-0.2691211700439453,0.5206215381622314,-0.24714946746826172,-0.10158729553222656,0.2672131061553955,0.5253242254257202,1.1098322868347168,1.5,3.0,True,,False,False,-0.40194632768279986,-0.6224819337292307,0.11287184587244259,False,,False,safety_servo_tracking_lag
98,1787723259.2047489,4.900003899820149,0.050000899471342564,19.999640217935248,0.050000899471342564,19.999640217935248,3.918074071407318e-06,False,0.008015800267457962,124.7536074544842,0.04691240005195141,0.8898200127848238,98,97,-0.4219004932481132,-0.5817231108993666,0.113,-0.4340342334633534,-0.5518499997591669,0.113,-0.4253620988066301,-0.5754561037958142,0.113,-0.4340342334633534,-0.5518499997591669,0.113,7264464.2677815,7264464.3177815,0.0444910004734993,0.049999999813735485,1,True,604,8,3.1946451252447625,6.416713596016926,1.580026745796187e-05,1,False,,True,75,0.021704199723899364,0.06183930020779371,16.170946253269022,False,False,False,,7.231822967529297,8.864215850830078,5.355034351348877,8.642199516296387,,,1.889874815940857,False,0.202364325,0.803824171214,3,-1.0,-1.0,1.4142135381698608,-0.20236432552337646,-0.20236432552337646,0.2861863672733307,-0.20236432552337646,0.18259643018245697,0.2725670039653778,-0.20236435532569885,0.16683591902256012,0.2622700035572052,-0.20236435532569885,0.16683591902256012,0.2622700035572052,-0.20236444473266602,0.16683578491210938,0.2622700035572052,False,False,1.176999881863594,1.6770996153354645,-0.7047750949859619,-0.5891603231430054,0.918595552444458,-0.7427812218666077,-0.44853532314300537,383.4783630371094,802.7570190429688,383.4783630371094,802.7570190429688,4.167770862579346,8.013391494750977,3.744905710220337,7.659895420074463,-0.4228651523590088,-0.35349607467651367,0.5511573553085327,-0.26268815994262695,-0.11269378662109375,0.285840779542923,0.5438181757926941,1.3435007333755493,1.5,3.0,True,,False,False,-0.4083250388057974,-0.6106416437863107,0.11296478670205586,False,,False,safety_servo_tracking_lag
99,1787723259.2575567,4.953203200362623,0.05319930054247379,18.797239621630172,0.05319930054247379,18.797239621630172,0.0032032188028097153,True,0.008203299716114998,121.90216554389045,0.0009027998894453049,0.01441800972229991,100,99,-0.42774321608223453,-0.5647896500827693,0.113,-0.441695215142356,-0.4968979343440675,0.113,-0.43964705123797726,-0.5259462016983881,0.113,-0.441695215142356,-0.4968979343440675,0.113,7264464.367781499,7264464.417781499,0.0007209004834294319,0.049999999813735485,1,True,611,8,3.33998416576477,10.23546545201247,0.0002032997161149977,1,False,,False,,,,,False,False,False,,7.029458522796631,9.031051635742188,5.043643474578857,8.488304138183594,,,2.0586490631103516,False,0.202364325,0.803824171214,3,-1.0,0.4342796206474304,1.090228796005249,-0.20236432552337646,0.08788270503282547,0.22062340378761292,-0.20236432552337646,0.1797691136598587,0.27068108320236206,-0.20236435532569885,0.17723190784454346,0.269002765417099,-0.20236435532569885,0.17723190784454346,0.269002765417099,-0.20236444473266602,0.1772317886352539,0.2690027356147766,False,False,1.6445005312561989,2.031499519944191,-0.6426604986190796,-0.7559816837310791,0.992230236530304,-0.7047750949859619,-0.5891603231430054,343.9932861328125,755.2208862304688,343.9932861328125,755.2208862304688,3.744905710220337,7.659895420074463,3.359309434890747,7.206306457519531,-0.38559627532958984,-0.45358896255493164,0.5953381061553955,-0.31139087677001953,-0.15389537811279297,0.347344309091568,0.6125524640083313,1.5404483079910278,1.5,3.0,True,,False,False,-0.4153423605020107,-0.5958018953828199,0.11290595169402994,False,,False,safety_servo_tracking_lag
100,1787723259.306777,5.000003299675882,0.046800099313259125,21.367476024066598,0.046800099313259125,21.367476024066598,3.31830233335495e-06,False,0.00800629984587431,124.90164236295816,0.0001892000436782837,0.9751100129451976,100,99,-0.4312572529925858,-0.5498423259826762,0.113,-0.441695215142356,-0.4968979343440675,0.113,-0.43964705123797726,-0.5259462016983881,0.113,-0.441695215142356,-0.4968979343440675,0.113,7264464.367781499,7264464.417781499,0.048755500465631485,0.049999999813735485,2,True,617,8,3.3604654635666455,8.744424439183977,6.299845874309373e-06,1,False,,True,76,0.04285009950399399,0.06417359970510006,15.582731911492369,False,False,False,,6.827094078063965,9.208283424377441,4.7652482986450195,8.33497428894043,,,2.239168882369995,False,0.202364325,0.803824171214,3,-1.0,-1.0,1.4142135381698608,-0.20236432552337646,-0.20236432552337646,0.2861863672733307,-0.20236432552337646,0.20236432552337646,0.2861863672733307,-0.20236435532569885,0.1974339336156845,0.2827215790748596,-0.20236435532569885,0.1974339336156845,0.2827215790748596,-0.20236444473266602,0.1974334716796875,0.2827213406562805,False,False,1.8504997715353966,2.843400463461876,-0.5503580570220947,-0.9417381882667542,1.0907633304595947,-0.6426604986190796,-0.7559816837310791,310.1792907714844,696.00439453125,310.1792907714844,696.00439453125,3.359309434890747,7.206306457519531,3.029094696044922,6.641263484954834,-0.3302147388458252,-0.5650429725646973,0.6544580459594727,-0.2783951759338379,-0.15332984924316406,0.31782686710357666,0.4991060495376587,1.8029295206069946,1.5,3.0,True,,False,False,-0.42119695873458857,-0.5819056414521288,0.11291577570841418,False,,False,safety_servo_tracking_lag
101,1787723259.3545477,5.050002800300717,0.04999950062483549,20.000199752060826,0.04999950062483549,20.000199752060826,2.8191134333610535e-06,False,0.00800669938325882,124.8954097228749,0.0005265995860099792,0.935814011602901,101,100,-0.4331245205444165,-0.5346041443959562,0.113,-0.43825069393776955,-0.46489640506983426,0.113,-0.441695215142356,-0.4968979343440675,0.113,-0.43825069393776955,-0.46489640506983426,0.113,7264464.417781499,7264464.467781499,0.046790700405836105,0.049999999813735485,2,True,623,8,3.387245004586027,10.35367249527467,6.6993832588194135e-06,1,False,,True,77,0.02499030064791441,0.07908170018345118,12.645150492215421,False,False,False,,6.624729633331299,9.405716896057129,4.504835605621338,8.161261558532715,,,2.458173990249634,False,0.202364325,0.803824171214,3,-1.0,0.6100558042526245,1.1713957786560059,-0.20236432552337646,0.1234535276889801,0.23704871535301208,-0.20236432552337646,-0.20236432552337646,0.2861863672733307,-0.20236435532569885,-0.12393365800380707,0.2372991442680359,-0.20236435532569885,-0.1061130166053772,0.2284979373216629,-0.20236444473266602,-0.10611343383789062,0.2284981906414032,True,False,1.1219000443816185,1.5643006190657616,-0.4187292754650116,-1.0,1.0841283798217773,-0.5503580570220947,-0.9417381882667542,284.45257568359375,633.1243896484375,284.45257568359375,633.1243896484375,3.029094696044922,6.641263484954834,2.7778570652008057,6.041263580322266,-0.2512376308441162,-0.5999999046325684,0.6504769325256348,-0.26041269302368164,-0.17371273040771484,0.31303495168685913,0.4299338757991791,2.1185383796691895,1.5,3.0,True,,False,False,-0.42586924838903745,-0.5676900000314776,0.11282663643372032,False,,False,safety_servo_tracking_lag
102,1787723259.4041824,5.100001400336623,0.04999860003590584,20.0005600013173,0.04999860003590584,20.0005600013173,1.4193356037139893e-06,False,0.008009600453078747,124.85017272186379,0.04887240007519722,0.9027300249886886,102,101,-0.43341680493408585,-0.5192523617858648,0.113,-0.4312945394210168,-0.43297193055963495,0.113,-0.43825069393776955,-0.46489640506983426,0.113,-0.4312945394210168,-0.43297193055963495,0.113,7264464.467781499,7264464.517781499,0.04513650108128786,0.049999999813735485,1,True,629,8,3.3971488854479364,12.001789721399255,9.600453078746629e-06,1,False,,True,78,0.014593000523746014,0.06769370008260012,14.772423412810884,False,False,False,,6.422365188598633,9.299603462219238,4.261434078216553,7.963588237762451,,,2.5405826568603516,False,0.202364325,0.803824171214,3,-1.0,-1.0,1.4142135381698608,-0.20236432552337646,-0.20236432552337646,0.2861863672733307,-0.20236432552337646,0.08788270503282547,0.22062340378761292,-0.20236435532569885,0.04982534795999527,0.20840801298618317,-0.20236435532569885,0.04982534050941467,0.20840801298618317,-0.20236444473266602,0.04982566833496094,0.2084081619977951,False,False,1.2742001563310623,1.5305997803807259,-0.3427770733833313,-1.0,1.0571168661117554,-0.4187292754650116,-1.0,263.392333984375,570.2444458007812,263.392333984375,570.2444458007812,2.7778570652008057,6.041263580322266,2.572190761566162,5.441263675689697,-0.20566630363464355,-0.5999999046325684,0.6342700719833374,-0.24340152740478516,-0.19767332077026367,0.3135586678981781,0.42483335733413696,2.428236484527588,1.5,3.0,True,,False,False,-0.42930081911877066,-0.5529731436594816,0.11282799537769328,False,,False,safety_servo_tracking_lag
103,1787723259.457016,5.152643599547446,0.05264219921082258,18.996166858363555,0.05264219921082258,18.996166858363555,0.002643618732690811,True,0.008003799244761467,124.94066497913548,0.0023705000057816505,0.02328801908823855,104,103,-0.43221783980933526,-0.5013772810117739,0.113,-0.40973663941669697,-0.3739979275095466,0.113,-0.42251183852774393,-0.40213482022934877,0.113,-0.40973663941669697,-0.3739979275095466,0.113,7264464.567781499,7264464.6177814985,0.0011644009500741959,0.049999999813735485,1,True,636,8,3.6896972231320166,16.567629425621977,3.7992447614668134e-06,1,False,,False,,,,,False,False,False,,6.220000743865967,9.3494291305542,4.044666767120361,7.748228073120117,,,2.701096773147583,False,0.202364325,0.803824171214,3,-1.0,-1.0,1.4142135381698608,-0.20236432552337646,-0.20236432552337646,0.2861863672733307,-0.20236432552337646,-0.20236432552337646,0.2861863672733307,-0.20236435532569885,-0.15289074182510376,0.2536275088787079,-0.20236435532569885,-0.15289074182510376,0.2536275088787079,-0.20236444473266602,-0.1528911590576172,0.25362783670425415,False,False,1.6667991876602173,2.048300579190254,-0.1584043800830841,-1.0,1.0124682188034058,-0.3427770733833313,-1.0,253.6599578857422,507.36444091796875,253.6599578857422,507.36444091796875,2.572190761566162,5.441263675689697,2.4771480560302734,4.841263771057129,-0.09504270553588867,-0.5999999046325684,0.6074808835983276,-0.2167673110961914,-0.21536016464233398,0.305561900138855,0.43201205134391785,2.7368359565734863,1.5,3.0,True,,False,False,-0.43131502345504497,-0.5382629158548183,0.11285362823077784,False,,False,safety_servo_tracking_lag
104,1787723259.505408,5.200003299862146,0.047359700314700603,21.114998476660478,0.047359700314700603,21.114998476660478,3.3192336559295654e-06,False,0.008009499870240688,124.851740583142,0.042391300201416016,0.8237040259827079,104,103,-0.4304137708060862,-0.48870719189770556,0.113,-0.40973663941669697,-0.3739979275095466,0.113,-0.42251183852774393,-0.40213482022934877,0.113,-0.40973663941669697,-0.3739979275095466,0.113,7264464.567781499,7264464.6177814985,0.04118520114570856,0.049999999813735485,1,True,641,8,3.4362819433558505,15.068365767644456,9.499870240688157e-06,1,False,,True,79,0.03435229975730181,0.060329899191856384,16.575529105723827,False,False,False,,6.017636299133301,9.196537971496582,3.847538709640503,7.507328510284424,,,2.7500457763671875,False,0.202364325,0.803824171214,3,-1.0,-1.0,1.4142135381698608,-0.20236432552337646,-0.20236432552337646,0.2861863672733307,-0.20236432552337646,0.1234535276889801,0.23704871535301208,-0.20236435532569885,0.06924138218164444,0.2138824611902237,-0.20236435532569885,0.06924137473106384,0.2138824462890625,-0.20236444473266602,0.06924152374267578,0.21388258039951324,False,False,1.318400725722313,1.7194002866744995,-0.0400373712182045,-1.0,1.0008012056350708,-0.1584043800830841,-1.0,251.20005798339844,444.4844665527344,251.20005798339844,444.4844665527344,2.4771480560302734,4.841263771057129,2.4531257152557373,4.2412638664245605,-0.024022340774536133,-0.5999999046325684,0.6004806160926819,-0.1971280574798584,-0.24089956283569336,0.311274915933609,0.442440927028656,2.9976441860198975,1.5,3.0,True,,False,False,-0.43195065497508844,-0.5230350448509211,0.11280035507312612,False,,False,safety_servo_tracking_lag
105,1787723259.5541003,5.250002999790013,0.04999969992786646,20.000120029573768,0.04999969992786646,20.000120029573768,3.0193477869033813e-06,False,0.008003000169992447,124.95313991739472,0.05118720047175884,1.0,106,-1,-0.4275195278369187,-0.47623226123117607,0.113,-0.43131426392500183,-0.5051665554128016,0.113,-0.43131426392500183,-0.5051665554128016,0.113,-0.43131426392500183,-0.5051665554128016,0.113,7264464.6638823,7264464.6638823,0.001447400078177452,0.0,1,True,648,9,2.9182795192562416,0.02052644245650187,3.000169992446733e-06,1,False,,True,80,0.019764799624681473,0.08049650024622679,12.422900336550647,False,False,False,,5.815271854400635,9.265779495239258,3.642448663711548,7.207980155944824,,,2.9926071166992188,False,0.202364325,0.803824171214,3,-1.0,-1.0,1.4142135381698608,-0.20236432552337646,-0.20236432552337646,0.2861863672733307,-0.20236432552337646,-0.20236432552337646,0.2861863672733307,-0.20236435532569885,-0.14908182621002197,0.2513498067855835,-0.20236435532569885,-0.14908182621002197,0.2513498067855835,-0.20236444473266602,-0.14908218383789062,0.251350075006485,False,False,1.1166995391249657,1.528399996459484,0.06305331736803055,-1.0,1.0019859075546265,-0.0400373712182045,-1.0,376.8607482910156,692.5162963867188,376.8607482910156,692.5162963867188,3.642448663711548,7.207980155944824,3.6802806854248047,6.607980251312256,0.037832021713256836,-0.5999999046325684,0.6011914610862732,-0.20509004592895508,-0.2993483543395996,0.36286550760269165,0.5117790102958679,3.1962313652038574,1.5,3.0,False,lag_over_hard_limit,False,False,-0.43131426392500183,-0.5051665554128016,0.11279473557543498,False,,False,safety_servo_tracking_lag
106,1787723259.6044722,5.300002999603748,0.049999999813735485,20.000000074505806,0.049999999813735485,20.000000074505806,3.0193477869033813e-06,False,0.008002599701285362,124.95939286321942,0.09923129994422197,1.0,106,-1,-0.42951688922124126,-0.4914618425616139,0.113,-0.43131426392500183,-0.5051665554128016,0.113,-0.43131426392500183,-0.5051665554128016,0.113,-0.43131426392500183,-0.5051665554128016,0.113,7264464.6638823,7264464.6638823,0.04949149955064058,0.0,1,True,654,9,0.14932998695624547,1.2390251743855984,2.599701285362077e-06,1,False,,True,81,0.005669599398970604,0.0643309997394681,15.544605307703371,False,False,False,,5.612907409667969,9.116697311401367,3.519150495529175,6.990473747253418,,,2.984065055847168,False,0.202364325,0.803824171214,3,-1.0,-0.4491086006164551,1.0962201356887817,-0.20236432552337646,-0.09088356047868729,0.22183583676815033,-0.20236432552337646,-0.20236432552337646,0.2861863672733307,-0.20236435532569885,-0.19191165268421173,0.27889320254325867,-0.20236435532569885,-0.19191165268421173,0.27889320254325867,-0.20236444473266602,-0.1919116973876953,0.27889329195022583,False,False,1.1441996321082115,1.5269992873072624,0.1620042622089386,-1.0,1.0130376815795898,0.06305331736803055,-1.0,382.9403076171875,692.5162963867188,382.9403076171875,692.5162963867188,3.642448663711548,7.207980155944824,3.7396512031555176,6.607980251312256,0.09720253944396973,-0.5999999046325684,0.6078225374221802,-0.12329816818237305,-0.21750640869140625,0.2500229477882385,,0.2500229477882385,1.5,3.0,True,,False,False,-0.42992752943912194,-0.49285863095547977,0.11266788361278647,False,,False,safety_servo_tracking_lag
107,1787723259.6573865,5.352007100358605,0.05200410075485706,19.229252799003593,0.05200410075485706,19.229252799003593,0.0020071202889084816,True,0.008008199743926525,124.87201018660993,0.04709609970450401,0.9419219975990132,107,106,-0.4193167507628472,-0.490406246109228,0.113,-0.41191327038220593,-0.48281410473325304,0.113,-0.43131426392500183,-0.5051665554128016,0.113,-0.41191327038220593,-0.48281410473325304,0.113,7264464.7143054,7264464.7643054,0.04709609970450401,0.049999999813735485,1,True,660,9,1.0282040083352204,1.9788877516507055,8.19974392652495e-06,1,False,,False,,,,,False,False,False,,5.410542964935303,8.924785614013672,3.515815258026123,6.969550609588623,,,2.7226710319519043,False,0.202364325,0.803824171214,3,-1.0,-1.0,1.4142135381698608,-0.20236432552337646,-0.20236432552337646,0.2861863672733307,-0.20236432552337646,-0.20236432552337646,0.2861863672733307,-0.20236435532569885,-0.2003137767314911,0.2847401201725006,-0.20236435532569885,-0.2003137767314911,0.2847401201725006,-0.20236444473266602,-0.20031356811523438,0.28474003076553345,False,False,1.620899885892868,2.907499670982361,0.1697155237197876,-1.0,1.0142993927001953,0.1620042622089386,-1.0,393.36761474609375,629.6363525390625,393.36761474609375,629.6363525390625,3.7396512031555176,6.607980251312256,3.8414804935455322,6.0079803466796875,0.10182929039001465,-0.5999999046325684,0.6085795760154724,-0.003335237503051758,-0.020923137664794922,0.021187296137213707,0.033102575689554214,0.42524775862693787,1.5,3.0,True,,False,False,-0.4294879107082793,-0.49190932839717166,0.11309272149572248,False,,False,safety_servo_tracking_lag
108,1787723259.7036238,5.400002700276673,0.047995599918067455,20.835243266196994,0.047995599918067455,20.835243266196994,2.7203932404518127e-06,False,0.00801439955830574,124.77541114900465,0.04273559991270304,0.8547120014381111,108,107,-0.40876495432423887,-0.4792447195412696,0.113,-0.39169415569109184,-0.4609117277470587,0.113,-0.41191327038220593,-0.48281410473325304,0.113,-0.39169415569109184,-0.4609117277470587,0.113,7264464.7667461,7264464.8167461,0.04273559991270304,0.049999999813735485,1,True,666,9,2.025884840587824,4.509471378953759,1.439955830574019e-05,1,False,,True,82,0.02235580049455166,0.06409790087491274,15.601134925642935,False,False,False,,5.208178520202637,8.724472045898438,3.585646867752075,6.902650356292725,,,2.43959903717041,False,0.202364325,0.803824171214,3,-1.0,-1.0,1.4142135381698608,-0.20236432552337646,-0.20236432552337646,0.2861863672733307,-0.20236432552337646,-0.20236432552337646,0.2861863672733307,-0.20236435532569885,-0.20196202397346497,0.2859020531177521,-0.20236435532569885,-0.20196202397346497,0.2859020531177521,-0.20236444473266602,-0.20196247100830078,0.2859024405479431,False,False,1.1553000658750534,1.5960000455379486,0.1618088185787201,-1.0,1.0130064487457275,0.1697155237197876,-1.0,403.3091125488281,566.75634765625,403.3091125488281,566.75634765625,3.8414804935455322,6.0079803466796875,3.938565731048584,5.407980442047119,0.09708523750305176,-0.5999999046325684,0.6078037619590759,0.06983160972595215,-0.06690025329589844,0.09670624136924744,0.1275782585144043,0.9305295348167419,1.5,3.0,True,,False,False,-0.42518879269253806,-0.49110490713836535,0.11287990776030381,False,,False,safety_servo_tracking_lag
109,1787723259.7544267,5.450002999976277,0.05000029969960451,19.99988012087675,0.05000029969960451,19.99988012087675,3.020279109477997e-06,False,0.008007500320672989,124.88291725924717,0.0019335998222231865,0.984322003961809,109,108,-0.3966489827716171,-0.46604150360697544,0.113,-0.3716058020716961,-0.4384901206039579,0.113,-0.39169415569109184,-0.4609117277470587,0.113,-0.3716058020716961,-0.4384901206039579,0.113,7264464.8167461,7264464.8667461,0.04921610001474619,0.049999999813735485,2,True,673,9,2.7377443772393493,6.456665458539231,7.500320672988725e-06,1,False,,True,83,0.0104269003495574,0.08355019986629486,11.968852278035206,False,False,False,,5.005814075469971,8.522509574890137,3.6708524227142334,6.6936564445495605,,,2.264249563217163,False,0.202364325,0.803824171214,3,-0.6617492437362671,-1.0,1.1991297006607056,-0.13391444087028503,-0.20236432552337646,0.24266107380390167,-0.20236432552337646,-0.09088356047868729,0.22183583676815033,-0.20236435532569885,-0.11267455667257309,0.2316179871559143,-0.20236435532569885,-0.11267455667257309,0.2316179871559143,-0.20236444473266602,-0.11267471313476562,0.23161813616752625,False,False,1.1444995179772377,1.677599735558033,0.1652688980102539,-1.0,1.013564944267273,0.1618088185787201,-1.0,413.4632263183594,503.8763732910156,413.4632263183594,503.8763732910156,3.938565731048584,5.407980442047119,4.037726879119873,4.807980537414551,0.09916114807128906,-0.5999999046325684,0.6081387996673584,0.0852055549621582,-0.20899391174316406,0.22569546103477478,0.36182814836502075,1.3132529258728027,1.5,3.0,True,,False,False,-0.4165073000717733,-0.48488734511498327,0.1129230625453139,False,,False,safety_servo_tracking_lag
