iteration,timesteps,iteration_progress,opponent_index,opponent,probability,pool_size,uniform_probability
10,160000,0.08,3,H3,0.09827480843882565,10,0.1
10,160000,0.08,4,H4,0.08392724657909906,10,0.1
10,160000,0.08,5,H5,0.07684797447688883,10,0.1
10,160000,0.08,6,H6,0.08124533079909313,10,0.1
10,160000,0.08,7,H7,0.0979880175048803,10,0.1
10,160000,0.08,8,H8,0.11142360940769745,10,0.1
10,160000,0.08,9,H9,0.12283496862966953,10,0.1
10,170000,0.085,0,Scr,0.2,10,0.1
10,170000,0.085,1,H1,0.04211261756335462,10,0.1
10,170000,0.085,2,H2,0.07143759509710153,10,0.1
10,170000,0.085,3,H3,0.08094066734293028,10,0.1
10,170000,0.085,4,H4,0.07737834323736353,10,0.1
10,170000,0.085,5,H5,0.07647174955326808,10,0.1
10,170000,0.085,6,H6,0.10080559557690723,10,0.1
10,170000,0.085,7,H7,0.11671365723423797,10,0.1
10,170000,0.085,8,H8,0.11399586243574977,10,0.1
10,170000,0.085,9,H9,0.12014391195908698,10,0.1
10,180000,0.09,0,Scr,0.19999999999999996,10,0.1
10,180000,0.09,1,H1,0.04216940071947315,10,0.1
10,180000,0.09,2,H2,0.07233505158420298,10,0.1
10,180000,0.09,3,H3,0.07948468090361943,10,0.1
10,180000,0.09,4,H4,0.07687775771310232,10,0.1
10,180000,0.09,5,H5,0.07690075971795106,10,0.1
10,180000,0.09,6,H6,0.10032908301173434,10,0.1
10,180000,0.09,7,H7,0.11865279342848915,10,0.1
10,180000,0.09,8,H8,0.11297790949793882,10,0.1
10,180000,0.09,9,H9,0.12027256342348872,10,0.1
10,190000,0.095,0,Scr,0.2,10,0.1
10,190000,0.095,1,H1,0.05003079291766859,10,0.1
10,190000,0.095,2,H2,0.07526621574693554,10,0.1
10,190000,0.095,3,H3,0.09485546230956576,10,0.1
10,190000,0.095,4,H4,0.08238746493312105,10,0.1
10,190000,0.095,5,H5,0.0728132915990962,10,0.1
10,190000,0.095,6,H6,0.08652652385137473,10,0.1
10,190000,0.095,7,H7,0.10042366513774698,10,0.1
10,190000,0.095,8,H8,0.11433304067905636,10,0.1
10,190000,0.095,9,H9,0.12336354282543481,10,0.1
10,200000,0.1,0,Scr,0.2,10,0.1
10,200000,0.1,1,H1,0.051885360610256094,10,0.1
10,200000,0.1,2,H2,0.07582887383203818,10,0.1
10,200000,0.1,3,H3,0.09354229896196138,10,0.1
10,200000,0.1,4,H4,0.08337935647480643,10,0.1
10,200000,0.1,5,H5,0.0724121664383144,10,0.1
10,200000,0.1,6,H6,0.08482394381995678,10,0.1
10,200000,0.1,7,H7,0.0989326291827827,10,0.1
10,200000,0.1,8,H8,0.11609414811926631,10,0.1
10,200000,0.1,9,H9,0.12310122256061762,10,0.1
10,210000,0.105,0,Scr,0.2,10,0.1
10,210000,0.105,1,H1,0.055396478946354355,10,0.1
10,210000,0.105,2,H2,0.07362314538604935,10,0.1
10,210000,0.105,3,H3,0.08771320593387108,10,0.1
10,210000,0.105,4,H4,0.07572737821297083,10,0.1
10,210000,0.105,5,H5,0.0772213166118308,10,0.1
10,210000,0.105,6,H6,0.09297703851323375,10,0.1
10,210000,0.105,7,H7,0.11203736593334597,10,0.1
10,210000,0.105,8,H8,0.11198567588612969,10,0.1
10,210000,0.105,9,H9,0.1133183945762142,10,0.1
10,220000,0.11,0,Scr,0.2,10,0.1
10,220000,0.11,1,H1,0.04127913733708274,10,0.1
10,220000,0.11,2,H2,0.07634059879576321,10,0.1
10,220000,0.11,3,H3,0.07411982205721865,10,0.1
10,220000,0.11,4,H4,0.07450200374524515,10,0.1
10,220000,0.11,5,H5,0.07644732109467493,10,0.1
10,220000,0.11,6,H6,0.10208047370134776,10,0.1
10,220000,0.11,7,H7,0.12050166904995148,10,0.1
10,220000,0.11,8,H8,0.11552880362231624,10,0.1
10,220000,0.11,9,H9,0.11920017059639987,10,0.1
10,230000,0.115,0,Scr,0.19999999999999996,10,0.1
10,230000,0.115,1,H1,0.05118754747703415,10,0.1
10,230000,0.115,2,H2,0.07437412910820766,10,0.1
10,230000,0.115,3,H3,0.0900671275392952,10,0.1
10,230000,0.115,4,H4,0.08477415310524303,10,0.1
10,230000,0.115,5,H5,0.07386496654428093,10,0.1
10,230000,0.115,6,H6,0.0870833424056178,10,0.1
10,230000,0.115,7,H7,0.10175330048323543,10,0.1
10,230000,0.115,8,H8,0.11418014924803607,10,0.1
10,230000,0.115,9,H9,0.12271528408904964,10,0.1
10,240000,0.12,0,Scr,0.2,10,0.1
10,240000,0.12,1,H1,0.05189885717696633,10,0.1
10,240000,0.12,2,H2,0.07855969727922756,10,0.1
10,240000,0.12,3,H3,0.06730963502894037,10,0.1
10,240000,0.12,4,H4,0.07485723896467376,10,0.1
10,240000,0.12,5,H5,0.09008429273975721,10,0.1
10,240000,0.12,6,H6,0.08811278949083527,10,0.1
10,240000,0.12,7,H7,0.11668557789326349,10,0.1
10,240000,0.12,8,H8,0.11141849116940539,10,0.1
10,240000,0.12,9,H9,0.12107342025693067,10,0.1
10,250000,0.125,0,Scr,0.2,10,0.1
10,250000,0.125,1,H1,0.042851472693758295,10,0.1
10,250000,0.125,2,H2,0.07610461833237851,10,0.1
10,250000,0.125,3,H3,0.07581821617573042,10,0.1
10,250000,0.125,4,H4,0.07462829480821229,10,0.1
10,250000,0.125,5,H5,0.07615808321402434,10,0.1
10,250000,0.125,6,H6,0.09752654145251029,10,0.1
10,250000,0.125,7,H7,0.11900144973221294,10,0.1
10,250000,0.125,8,H8,0.1179486796882455,10,0.1
10,250000,0.125,9,H9,0.11996264390292738,10,0.1
10,260000,0.13,0,Scr,0.2,10,0.1
10,260000,0.13,1,H1,0.04288391702183545,10,0.1
10,260000,0.13,2,H2,0.07246582681024431,10,0.1
10,260000,0.13,3,H3,0.07647225966279939,10,0.1
10,260000,0.13,4,H4,0.07594264337442913,10,0.1
10,260000,0.13,5,H5,0.07833933325667784,10,0.1
10,260000,0.13,6,H6,0.09558802059205167,10,0.1
10,260000,0.13,7,H7,0.1192437136441043,10,0.1
10,260000,0.13,8,H8,0.11931056932285261,10,0.1
10,260000,0.13,9,H9,0.11975371631500534,10,0.1
10,270000,0.135,0,Scr,0.2,10,0.1
10,270000,0.135,1,H1,0.05278677855749994,10,0.1
10,270000,0.135,2,H2,0.07152210612009047,10,0.1
10,270000,0.135,3,H3,0.0842499547624872,10,0.1
10,270000,0.135,4,H4,0.08420171905555747,10,0.1
10,270000,0.135,5,H5,0.07783153982402605,10,0.1
10,270000,0.135,6,H6,0.08848396374175406,10,0.1
10,270000,0.135,7,H7,0.10392771462950134,10,0.1
10,270000,0.135,8,H8,0.11331798609096143,10,0.1
10,270000,0.135,9,H9,0.12367823721812204,10,0.1
10,280000,0.14,0,Scr,0.2,10,0.1
10,280000,0.14,1,H1,0.05250151740711824,10,0.1
10,280000,0.14,2,H2,0.07748848521312113,10,0.1
10,280000,0.14,3,H3,0.06684330856071556,10,0.1
10,280000,0.14,4,H4,0.07280129432340472,10,0.1
10,280000,0.14,5,H5,0.09048751593251524,10,0.1
10,280000,0.14,6,H6,0.08963091431995157,10,0.1
10,280000,0.14,7,H7,0.11621667654210022,10,0.1
10,280000,0.14,8,H8,0.11110992010210868,10,0.1
10,280000,0.14,9,H9,0.12292036759896474,10,0.1
10,290000,0.145,0,Scr,0.2,10,0.1
10,290000,0.145,1,H1,0.05410691285500538,10,0.1
10,290000,0.145,2,H2,0.07285863408804132,10,0.1
10,290000,0.145,3,H3,0.08366521896465198,10,0.1
10,290000,0.145,4,H4,0.08214447194387484,10,0.1
10,290000,0.145,5,H5,0.07768236960880855,10,0.1
10,290000,0.145,6,H6,0.08992333286931684,10,0.1
10,290000,0.145,7,H7,0.10196248127164671,10,0.1
10,290000,0.145,8,H8,0.11383946033024828,10,0.1
10,290000,0.145,9,H9,0.12381711806840619,10,0.1
10,300000,0.15,0,Scr,0.2,10,0.1
10,300000,0.15,1,H1,0.05509826259838971,10,0.1
10,300000,0.15,2,H2,0.07876232431353791,10,0.1
10,300000,0.15,3,H3,0.08246709102633004,10,0.1
10,300000,0.15,4,H4,0.07600998038514392,10,0.1
10,300000,0.15,5,H5,0.07514573758188357,10,0.1
10,300000,0.15,6,H6,0.08770426165945724,10,0.1
10,300000,0.15,7,H7,0.1123554882514331,10,0.1
10,300000,0.15,8,H8,0.11175225424075674,10,0.1
10,300000,0.15,9,H9,0.12070459994306776,10,0.1
10,310000,0.155,0,Scr,0.19999999999999996,10,0.1
10,310000,0.155,1,H1,0.055419858195329144,10,0.1
10,310000,0.155,2,H2,0.07738139662873801,10,0.1
10,310000,0.155,3,H3,0.08083914511492934,10,0.1
10,310000,0.155,4,H4,0.07688620811517734,10,0.1
10,310000,0.155,5,H5,0.0759304354397471,10,0.1
10,310000,0.155,6,H6,0.08850211946761506,10,0.1
10,310000,0.155,7,H7,0.11180385262655793,10,0.1
10,310000,0.155,8,H8,0.11239456993609147,10,0.1
10,310000,0.155,9,H9,0.1208424144758145,10,0.1
10,320000,0.16,0,Scr,0.2,10,0.1
10,320000,0.16,1,H1,0.05495427603887753,10,0.1
10,320000,0.16,2,H2,0.07253558768676681,10,0.1
10,320000,0.16,3,H3,0.08227482097479526,10,0.1
10,320000,0.16,4,H4,0.08287364043993783,10,0.1
10,320000,0.16,5,H5,0.07918096640430158,10,0.1
10,320000,0.16,6,H6,0.08912127124082744,10,0.1
10,320000,0.16,7,H7,0.10228785547732058,10,0.1
10,320000,0.16,8,H8,0.11293083126373844,10,0.1
10,320000,0.16,9,H9,0.12384075047343455,10,0.1
10,330000,0.165,0,Scr,0.2,10,0.1
10,330000,0.165,1,H1,0.053947012896128334,10,0.1
10,330000,0.165,2,H2,0.07816736775640122,10,0.1
10,330000,0.165,3,H3,0.06800881886941414,10,0.1
10,330000,0.165,4,H4,0.0750649161082078,10,0.1
10,330000,0.165,5,H5,0.08673312861568205,10,0.1
10,330000,0.165,6,H6,0.0883182674100969,10,0.1
10,330000,0.165,7,H7,0.11588876099715356,10,0.1
10,330000,0.165,8,H8,0.11331798819726598,10,0.1
10,330000,0.165,9,H9,0.12055373914965002,10,0.1
10,340000,0.17,0,Scr,0.2,10,0.1
10,340000,0.17,1,H1,0.05447967131197166,10,0.1
10,340000,0.17,2,H2,0.07925957264410449,10,0.1
10,340000,0.17,3,H3,0.06809347715956576,10,0.1
10,340000,0.17,4,H4,0.07512013646455515,10,0.1
10,340000,0.17,5,H5,0.08585973284324822,10,0.1
10,340000,0.17,6,H6,0.0878025357955073,10,0.1
10,340000,0.17,7,H7,0.11685312113720613,10,0.1
10,340000,0.17,8,H8,0.11121209307312777,10,0.1
10,340000,0.17,9,H9,0.12131965957071356,10,0.1
10,350000,0.175,0,Scr,0.19999999999999996,10,0.1
10,350000,0.175,1,H1,0.055559438510811944,10,0.1
10,350000,0.175,2,H2,0.07474613870937605,10,0.1
10,350000,0.175,3,H3,0.07944218631867775,10,0.1
10,350000,0.175,4,H4,0.07596971605267103,10,0.1
10,350000,0.175,5,H5,0.07693169023883982,10,0.1
10,350000,0.175,6,H6,0.08786792417261378,10,0.1
10,350000,0.175,7,H7,0.11455591687615338,10,0.1
10,350000,0.175,8,H8,0.11287824407269582,10,0.1
10,350000,0.175,9,H9,0.12204874504816036,10,0.1
10,360000,0.18,0,Scr,0.2,10,0.1
10,360000,0.18,1,H1,0.044551545933419756,10,0.1
10,360000,0.18,2,H2,0.07140114881219191,10,0.1
10,360000,0.18,3,H3,0.08080515245246052,10,0.1
10,360000,0.18,4,H4,0.07810694564981013,10,0.1
10,360000,0.18,5,H5,0.07459644153877373,10,0.1
10,360000,0.18,6,H6,0.09432604188723659,10,0.1
10,360000,0.18,7,H7,0.11570847993708736,10,0.1
10,360000,0.18,8,H8,0.11880381723638243,10,0.1
10,360000,0.18,9,H9,0.12170042655263756,10,0.1
10,370000,0.185,0,Scr,0.2,10,0.1
10,370000,0.185,1,H1,0.04517646694437924,10,0.1
10,370000,0.185,2,H2,0.07132481688112675,10,0.1
10,370000,0.185,3,H3,0.08116727643846107,10,0.1
10,370000,0.185,4,H4,0.07796102236815772,10,0.1
10,370000,0.185,5,H5,0.07362928738942946,10,0.1
10,370000,0.185,6,H6,0.09458114484320825,10,0.1
10,370000,0.185,7,H7,0.11613371901105965,10,0.1
10,370000,0.185,8,H8,0.11840590460065428,10,0.1
10,370000,0.185,9,H9,0.12162036152352365,10,0.1
10,380000,0.19,0,Scr,0.19999999999999996,10,0.1
10,380000,0.19,1,H1,0.055398760318290684,10,0.1
10,380000,0.19,2,H2,0.07611255578274109,10,0.1
10,380000,0.19,3,H3,0.0779754229955262,10,0.1
10,380000,0.19,4,H4,0.07366601126370984,10,0.1
10,380000,0.19,5,H5,0.07631073122065891,10,0.1
10,380000,0.19,6,H6,0.09015717148355644,10,0.1
10,380000,0.19,7,H7,0.11555234617142356,10,0.1
10,380000,0.19,8,H8,0.11351428671434279,10,0.1
10,380000,0.19,9,H9,0.12131271404975041,10,0.1
10,390000,0.195,0,Scr,0.2,10,0.1
10,390000,0.195,1,H1,0.05523296373932131,10,0.1
10,390000,0.195,2,H2,0.07612364594766712,10,0.1
10,390000,0.195,3,H3,0.07809605565058404,10,0.1
10,390000,0.195,4,H4,0.07238466063135746,10,0.1
10,390000,0.195,5,H5,0.07597333918653862,10,0.1
10,390000,0.195,6,H6,0.09104411553170477,10,0.1
10,390000,0.195,7,H7,0.11595549555186302,10,0.1
10,390000,0.195,8,H8,0.11379079457911018,10,0.1
10,390000,0.195,9,H9,0.12139892918185352,10,0.1
10,400000,0.2,0,Scr,0.2,10,0.1
10,400000,0.2,1,H1,0.0452570883703766,10,0.1
10,400000,0.2,2,H2,0.07236101247432855,10,0.1
10,400000,0.2,3,H3,0.08085546229162427,10,0.1
10,400000,0.2,4,H4,0.0791336875597169,10,0.1
10,400000,0.2,5,H5,0.07412300527908858,10,0.1
10,400000,0.2,6,H6,0.09544129704340419,10,0.1
10,400000,0.2,7,H7,0.11373388589209153,10,0.1
10,400000,0.2,8,H8,0.11830906956014636,10,0.1
10,400000,0.2,9,H9,0.12078549152922309,10,0.1
10,410000,0.205,0,Scr,0.2,10,0.1
10,410000,0.205,1,H1,0.05298742803992054,10,0.1
10,410000,0.205,2,H2,0.08064134310413479,10,0.1
10,410000,0.205,3,H3,0.07159662689673993,10,0.1
10,410000,0.205,4,H4,0.07480374848761358,10,0.1
10,410000,0.205,5,H5,0.08396946238743577,10,0.1
10,410000,0.205,6,H6,0.08813748517423492,10,0.1
10,410000,0.205,7,H7,0.11159172805642477,10,0.1
10,410000,0.205,8,H8,0.11238275321119684,10,0.1
10,410000,0.205,9,H9,0.12388942464229902,10,0.1
10,420000,0.21,0,Scr,0.2,10,0.1
10,420000,0.21,1,H1,0.053219528519823305,10,0.1
10,420000,0.21,2,H2,0.07227408191894366,10,0.1
10,420000,0.21,3,H3,0.08066929185451759,10,0.1
10,420000,0.21,4,H4,0.07860075986238978,10,0.1
10,420000,0.21,5,H5,0.08104201771798519,10,0.1
10,420000,0.21,6,H6,0.0911034109534046,10,0.1
10,420000,0.21,7,H7,0.10643611256244807,10,0.1
10,420000,0.21,8,H8,0.1146931331336313,10,0.1
10,420000,0.21,9,H9,0.1219616634768565,10,0.1
10,430000,0.215,0,Scr,0.19999999999999996,10,0.1
10,430000,0.215,1,H1,0.04529406470945361,10,0.1
10,430000,0.215,2,H2,0.07113479359823739,10,0.1
10,430000,0.215,3,H3,0.08181639830359698,10,0.1
10,430000,0.215,4,H4,0.07867363373482228,10,0.1
10,430000,0.215,5,H5,0.07340782165140149,10,0.1
10,430000,0.215,6,H6,0.09581979036679639,10,0.1
10,430000,0.215,7,H7,0.11368638052056564,10,0.1
10,430000,0.215,8,H8,0.11820730540923532,10,0.1
10,430000,0.215,9,H9,0.12195981170589087,10,0.1
10,440000,0.22,0,Scr,0.19999999999999996,10,0.1
10,440000,0.22,1,H1,0.05485195364858997,10,0.1
10,440000,0.22,2,H2,0.07772968495883896,10,0.1
10,440000,0.22,3,H3,0.07726323894261529,10,0.1
10,440000,0.22,4,H4,0.07161050007942708,10,0.1
10,440000,0.22,5,H5,0.0777736303029778,10,0.1
10,440000,0.22,6,H6,0.0890222390317511,10,0.1
10,440000,0.22,7,H7,0.11510601477050227,10,0.1
10,440000,0.22,8,H8,0.1139732299061627,10,0.1
10,440000,0.22,9,H9,0.1226695083591347,10,0.1
10,450000,0.225,0,Scr,0.19999999999999996,10,0.1
10,450000,0.225,1,H1,0.05469326814108351,10,0.1
10,450000,0.225,2,H2,0.07743547224234879,10,0.1
10,450000,0.225,3,H3,0.07674714146728283,10,0.1
10,450000,0.225,4,H4,0.07219098802214535,10,0.1
10,450000,0.225,5,H5,0.07641041164467048,10,0.1
10,450000,0.225,6,H6,0.08993881546471033,10,0.1
10,450000,0.225,7,H7,0.11577832512641673,10,0.1
10,450000,0.225,8,H8,0.11402117307279977,10,0.1
10,450000,0.225,9,H9,0.12278440481854222,10,0.1
10,460000,0.23,0,Scr,0.2,10,0.1
10,460000,0.23,1,H1,0.05217906274967914,10,0.1
10,460000,0.23,2,H2,0.07914353845128554,10,0.1
10,460000,0.23,3,H3,0.06970952814626526,10,0.1
10,460000,0.23,4,H4,0.0754147199201396,10,0.1
10,460000,0.23,5,H5,0.08284922802420537,10,0.1
10,460000,0.23,6,H6,0.09010233322984502,10,0.1
10,460000,0.23,7,H7,0.11248313172634523,10,0.1
10,460000,0.23,8,H8,0.11276127681501956,10,0.1
10,460000,0.23,9,H9,0.12535718093721523,10,0.1
10,470000,0.235,0,Scr,0.2,10,0.1
10,470000,0.235,1,H1,0.05456076459618619,10,0.1
10,470000,0.235,2,H2,0.07649247991037555,10,0.1
10,470000,0.235,3,H3,0.07693088540920127,10,0.1
10,470000,0.235,4,H4,0.07135436853731052,10,0.1
10,470000,0.235,5,H5,0.07547094012615435,10,0.1
10,470000,0.235,6,H6,0.09177509136836237,10,0.1
10,470000,0.235,7,H7,0.11644973223255267,10,0.1
10,470000,0.235,8,H8,0.11489131636878643,10,0.1
10,470000,0.235,9,H9,0.12207442145107072,10,0.1
10,480000,0.24,0,Scr,0.19999999999999996,10,0.1
10,480000,0.24,1,H1,0.045515668261954544,10,0.1
10,480000,0.24,2,H2,0.0717991916058183,10,0.1
10,480000,0.24,3,H3,0.08086821021286238,10,0.1
10,480000,0.24,4,H4,0.07963113895016412,10,0.1
10,480000,0.24,5,H5,0.07250167629059388,10,0.1
10,480000,0.24,6,H6,0.09419997192670862,10,0.1
10,480000,0.24,7,H7,0.11471672282965588,10,0.1
10,480000,0.24,8,H8,0.11959338205731371,10,0.1
10,480000,0.24,9,H9,0.12117403786492853,10,0.1
10,490000,0.245,0,Scr,0.19999999999999996,10,0.1
10,490000,0.245,1,H1,0.052647685167163796,10,0.1
10,490000,0.245,2,H2,0.0779547586000086,10,0.1
10,490000,0.245,3,H3,0.069861557435026,10,0.1
10,490000,0.245,4,H4,0.07546602924687022,10,0.1
10,490000,0.245,5,H5,0.08103151988519278,10,0.1
10,490000,0.245,6,H6,0.08967206919582703,10,0.1
10,490000,0.245,7,H7,0.11273372095945984,10,0.1
10,490000,0.245,8,H8,0.11404495114017996,10,0.1
10,490000,0.245,9,H9,0.12658770837027178,10,0.1
10,500000,0.25,0,Scr,0.19999999999999996,10,0.1
10,500000,0.25,1,H1,0.05559626797955567,10,0.1
10,500000,0.25,2,H2,0.0770598203210333,10,0.1
10,500000,0.25,3,H3,0.07712492761064363,10,0.1
10,500000,0.25,4,H4,0.07302620100968557,10,0.1
10,500000,0.25,5,H5,0.07628025711755533,10,0.1
10,500000,0.25,6,H6,0.09149618732695107,10,0.1
10,500000,0.25,7,H7,0.1148619765359387,10,0.1
10,500000,0.25,8,H8,0.11394391227593208,10,0.1
10,500000,0.25,9,H9,0.1206104498227046,10,0.1
10,510000,0.255,0,Scr,0.2,10,0.1
10,510000,0.255,1,H1,0.05307353413642331,10,0.1
10,510000,0.255,2,H2,0.07798347834123828,10,0.1
10,510000,0.255,3,H3,0.07100728174029587,10,0.1
10,510000,0.255,4,H4,0.07665481550224516,10,0.1
10,510000,0.255,5,H5,0.07976188715487767,10,0.1
10,510000,0.255,6,H6,0.08847080637073879,10,0.1
10,510000,0.255,7,H7,0.11426833656387395,10,0.1
10,510000,0.255,8,H8,0.11330707372024298,10,0.1
10,510000,0.255,9,H9,0.12547278647006407,10,0.1
10,520000,0.26,0,Scr,0.19999999999999996,10,0.1
10,520000,0.26,1,H1,0.05330377346227727,10,0.1
10,520000,0.26,2,H2,0.07836148056350327,10,0.1
10,520000,0.26,3,H3,0.07150320524388656,10,0.1
10,520000,0.26,4,H4,0.07627674801355037,10,0.1
10,520000,0.26,5,H5,0.07903651026937196,10,0.1
10,520000,0.26,6,H6,0.08878994808284947,10,0.1
10,520000,0.26,7,H7,0.11488024235635638,10,0.1
10,520000,0.26,8,H8,0.11329475588570852,10,0.1
10,520000,0.26,9,H9,0.12455333612249611,10,0.1
10,530000,0.265,0,Scr,0.2,10,0.1
10,530000,0.265,1,H1,0.053563266520009235,10,0.1
10,530000,0.265,2,H2,0.07379541268384485,10,0.1
10,530000,0.265,3,H3,0.07939497515769368,10,0.1
10,530000,0.265,4,H4,0.07684755743251076,10,0.1
10,530000,0.265,5,H5,0.08012329387598159,10,0.1
10,530000,0.265,6,H6,0.09390964051784628,10,0.1
10,530000,0.265,7,H7,0.10733286469062216,10,0.1
10,530000,0.265,8,H8,0.11432425755608176,10,0.1
10,530000,0.265,9,H9,0.12070873156540972,10,0.1
10,540000,0.27,0,Scr,0.2,10,0.1
10,540000,0.27,1,H1,0.053735066960246075,10,0.1
10,540000,0.27,2,H2,0.07402463036311024,10,0.1
10,540000,0.27,3,H3,0.07942541068860334,10,0.1
10,540000,0.27,4,H4,0.07671597734420804,10,0.1
10,540000,0.27,5,H5,0.080349810662722,10,0.1
10,540000,0.27,6,H6,0.09378129978715834,10,0.1
10,540000,0.27,7,H7,0.10725472485951232,10,0.1
10,540000,0.27,8,H8,0.11477108797043412,10,0.1
10,540000,0.27,9,H9,0.11994199136400559,10,0.1
10,550000,0.275,0,Scr,0.19999999999999996,10,0.1
10,550000,0.275,1,H1,0.04637494444328291,10,0.1
10,550000,0.275,2,H2,0.07103124735295556,10,0.1
10,550000,0.275,3,H3,0.08048688719645958,10,0.1
10,550000,0.275,4,H4,0.07858199742773989,10,0.1
10,550000,0.275,5,H5,0.07423977517334494,10,0.1
10,550000,0.275,6,H6,0.09445536297452614,10,0.1
10,550000,0.275,7,H7,0.1164692003318141,10,0.1
10,550000,0.275,8,H8,0.11716166499574976,10,0.1
10,550000,0.275,9,H9,0.1211989201041271,10,0.1
10,560000,0.28,0,Scr,0.2,10,0.1
10,560000,0.28,1,H1,0.054062016668733726,10,0.1
10,560000,0.28,2,H2,0.07329956257733865,10,0.1
10,560000,0.28,3,H3,0.07920415888931454,10,0.1
10,560000,0.28,4,H4,0.0753773091759029,10,0.1
10,560000,0.28,5,H5,0.07983296722397577,10,0.1
10,560000,0.28,6,H6,0.09400471403982079,10,0.1
10,560000,0.28,7,H7,0.10744494067306187,10,0.1
10,560000,0.28,8,H8,0.11547138257822526,10,0.1
10,560000,0.28,9,H9,0.12130294817362652,10,0.1
10,570000,0.285,0,Scr,0.2,10,0.1
10,570000,0.285,1,H1,0.04624918877722478,10,0.1
10,570000,0.285,2,H2,0.07159473939024398,10,0.1
10,570000,0.285,3,H3,0.0807585497149813,10,0.1
10,570000,0.285,4,H4,0.07836566667652656,10,0.1
10,570000,0.285,5,H5,0.07508982191352181,10,0.1
10,570000,0.285,6,H6,0.09348994419853267,10,0.1
10,570000,0.285,7,H7,0.11596541563700274,10,0.1
10,570000,0.285,8,H8,0.11752036135725526,10,0.1
10,570000,0.285,9,H9,0.12096631233471099,10,0.1
10,580000,0.29,0,Scr,0.2,10,0.1
10,580000,0.29,1,H1,0.05393569911019255,10,0.1
10,580000,0.29,2,H2,0.07351269360664887,10,0.1
10,580000,0.29,3,H3,0.07883116046020505,10,0.1
10,580000,0.29,4,H4,0.07500286652454508,10,0.1
10,580000,0.29,5,H5,0.07839054041333232,10,0.1
10,580000,0.29,6,H6,0.09425225998675134,10,0.1
10,580000,0.29,7,H7,0.108656807395848,10,0.1
10,580000,0.29,8,H8,0.11572230106794837,10,0.1
10,580000,0.29,9,H9,0.12169567143452845,10,0.1
10,590000,0.295,0,Scr,0.19999999999999996,10,0.1
10,590000,0.295,1,H1,0.053938496934122594,10,0.1
10,590000,0.295,2,H2,0.0737304413895184,10,0.1
10,590000,0.295,3,H3,0.0791224232055008,10,0.1
10,590000,0.295,4,H4,0.07519700778439263,10,0.1
10,590000,0.295,5,H5,0.07746842320632438,10,0.1
10,590000,0.295,6,H6,0.0943219208121114,10,0.1
10,590000,0.295,7,H7,0.10923056342188737,10,0.1
10,590000,0.295,8,H8,0.11523970669356556,10,0.1
10,590000,0.295,9,H9,0.12175101655257684,10,0.1
10,600000,0.3,0,Scr,0.19999999999999996,10,0.1
10,600000,0.3,1,H1,0.04608526800557718,10,0.1
10,600000,0.3,2,H2,0.07018219082157481,10,0.1
10,600000,0.3,3,H3,0.0819946050567028,10,0.1
10,600000,0.3,4,H4,0.07923416316005436,10,0.1
10,600000,0.3,5,H5,0.07599265360024733,10,0.1
10,600000,0.3,6,H6,0.09289587109014812,10,0.1
10,600000,0.3,7,H7,0.11601123309933985,10,0.1
10,600000,0.3,8,H8,0.11714284272160266,10,0.1
10,600000,0.3,9,H9,0.12046117244475288,10,0.1
10,610000,0.305,0,Scr,0.2,10,0.1
10,610000,0.305,1,H1,0.05359272809420321,10,0.1
10,610000,0.305,2,H2,0.07546208058501323,10,0.1
10,610000,0.305,3,H3,0.07765918775868845,10,0.1
10,610000,0.305,4,H4,0.07466912458899481,10,0.1
10,610000,0.305,5,H5,0.07745887304278462,10,0.1
10,610000,0.305,6,H6,0.08952984716065394,10,0.1
10,610000,0.305,7,H7,0.11551613650373216,10,0.1
10,610000,0.305,8,H8,0.11409857147703971,10,0.1
10,610000,0.305,9,H9,0.12201345078889002,10,0.1
10,620000,0.31,0,Scr,0.2,10,0.1
10,620000,0.31,1,H1,0.053839017282531446,10,0.1
10,620000,0.31,2,H2,0.0733888692689743,10,0.1
10,620000,0.31,3,H3,0.07890330357284453,10,0.1
10,620000,0.31,4,H4,0.07536259300280676,10,0.1
10,620000,0.31,5,H5,0.07821192358819316,10,0.1
10,620000,0.31,6,H6,0.09375316368070358,10,0.1
10,620000,0.31,7,H7,0.11018064658962266,10,0.1
10,620000,0.31,8,H8,0.1140648752953277,10,0.1
10,620000,0.31,9,H9,0.12229560771899589,10,0.1
10,630000,0.315,0,Scr,0.2,10,0.1
10,630000,0.315,1,H1,0.046954966297693454,10,0.1
10,630000,0.315,2,H2,0.06981849803653696,10,0.1
10,630000,0.315,3,H3,0.08202865295088997,10,0.1
10,630000,0.315,4,H4,0.0790716924466519,10,0.1
10,630000,0.315,5,H5,0.07613591505212236,10,0.1
10,630000,0.315,6,H6,0.09266660888643097,10,0.1
10,630000,0.315,7,H7,0.11622160457524096,10,0.1
10,630000,0.315,8,H8,0.11590560673357074,10,0.1
10,630000,0.315,9,H9,0.1211964550208628,10,0.1
10,640000,0.32,0,Scr,0.2,10,0.1
10,640000,0.32,1,H1,0.04735116339854542,10,0.1
10,640000,0.32,2,H2,0.06994518879293041,10,0.1
10,640000,0.32,3,H3,0.08139226118146614,10,0.1
10,640000,0.32,4,H4,0.07981775685351529,10,0.1
10,640000,0.32,5,H5,0.07584033530630883,10,0.1
10,640000,0.32,6,H6,0.0925544301570199,10,0.1
10,640000,0.32,7,H7,0.11665517677673483,10,0.1
